territorio,nome_territorio,anno,ateco,settore,classe_addetti,indicatore,valore
017029,Brescia,2021,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",10-49,addetti,109.7
017029,Brescia,2021,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",250+,addetti,437.5
017029,Brescia,2021,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",totale,addetti,561.4
017029,Brescia,2021,30,fabbricazione di altri mezzi di trasporto,0-9,addetti,26.0
017029,Brescia,2021,30,fabbricazione di altri mezzi di trasporto,10-49,addetti,36.4
017029,Brescia,2021,30,fabbricazione di altri mezzi di trasporto,totale,addetti,62.4
017029,Brescia,2021,31,fabbricazione di mobili,0-9,addetti,67.3
017029,Brescia,2021,31,fabbricazione di mobili,10-49,addetti,19.7
017029,Brescia,2021,31,fabbricazione di mobili,totale,addetti,87.0
017029,Brescia,2021,32,altre industrie manifatturiere,0-9,addetti,223.5
017029,Brescia,2021,32,altre industrie manifatturiere,10-49,addetti,121.5
017029,Brescia,2021,32,altre industrie manifatturiere,totale,addetti,345.0
017029,Brescia,2021,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",0-9,addetti,281.8
017029,Brescia,2021,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",10-49,addetti,196.0
017029,Brescia,2021,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",50-249,addetti,223.5
017029,Brescia,2021,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",totale,addetti,701.2
017029,Brescia,2021,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",0-9,addetti,59.3
017029,Brescia,2021,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",10-49,addetti,103.4
017029,Brescia,2021,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",250+,addetti,352.9
017029,Brescia,2021,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",50-249,addetti,665.0
017029,Brescia,2021,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",totale,addetti,1180.6
017029,Brescia,2021,36,"raccolta, trattamento e fornitura di acqua",0-9,addetti,2.1
017029,Brescia,2021,36,"raccolta, trattamento e fornitura di acqua",10-49,addetti,23.8
017029,Brescia,2021,36,"raccolta, trattamento e fornitura di acqua",50-249,addetti,179.9
017029,Brescia,2021,36,"raccolta, trattamento e fornitura di acqua",totale,addetti,205.8
017029,Brescia,2021,37,gestione delle reti fognarie,0-9,addetti,4.0
017029,Brescia,2021,37,gestione delle reti fognarie,totale,addetti,4.0
017029,Brescia,2021,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",0-9,addetti,86.8
017029,Brescia,2021,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",10-49,addetti,133.3
017029,Brescia,2021,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",250+,addetti,749.4
017029,Brescia,2021,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",50-249,addetti,182.4
017029,Brescia,2021,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",totale,addetti,1151.9
017029,Brescia,2021,39,attività di risanamento e altri servizi di gestione dei rifiuti,0-9,addetti,15.1
017029,Brescia,2021,39,attività di risanamento e altri servizi di gestione dei rifiuti,totale,addetti,15.1
017029,Brescia,2021,41,costruzione di edifici,0-9,addetti,549.6
017029,Brescia,2021,41,costruzione di edifici,10-49,addetti,1005.6
017029,Brescia,2021,41,costruzione di edifici,50-249,addetti,371.1
017029,Brescia,2021,41,costruzione di edifici,totale,addetti,1926.3
017029,Brescia,2021,42,ingegneria civile,0-9,addetti,47.7
017029,Brescia,2021,42,ingegneria civile,10-49,addetti,244.5
017029,Brescia,2021,42,ingegneria civile,50-249,addetti,165.6
017029,Brescia,2021,42,ingegneria civile,totale,addetti,457.8
017029,Brescia,2021,43,lavori di costruzione specializzati,0-9,addetti,1705.7
017029,Brescia,2021,43,lavori di costruzione specializzati,10-49,addetti,963.1
017029,Brescia,2021,43,lavori di costruzione specializzati,50-249,addetti,129.3
017029,Brescia,2021,43,lavori di costruzione specializzati,totale,addetti,2798.0
017029,Brescia,2021,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,0-9,addetti,1055.2
017029,Brescia,2021,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,10-49,addetti,677.7
017029,Brescia,2021,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,50-249,addetti,421.1
017029,Brescia,2021,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,totale,addetti,2154.1
017029,Brescia,2021,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),0-9,addetti,3092.9
017029,Brescia,2021,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),10-49,addetti,2151.5
017029,Brescia,2021,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),250+,addetti,298.2
017029,Brescia,2021,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),50-249,addetti,1028.7
