codice_nuts3,codice_provincia,territorio,regione,livello,anno,tipologia,residenza,indicatore,valore,stato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,extra-alberghiero,totale,arrivi,228670,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,extra-alberghiero,totale,arrivi,327734,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,extra-alberghiero,totale,arrivi,354016,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,extra-alberghiero,totale,arrivi,343282,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,extra-alberghiero,totale,arrivi,516531,definizione_cambiata
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,totale,Italia,arrivi,195781,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,totale,Italia,arrivi,184778,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,totale,Italia,arrivi,196122,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,totale,Italia,arrivi,196743,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,totale,Italia,arrivi,193642,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,totale,Italia,arrivi,188820,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,totale,Italia,arrivi,183979,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,totale,Italia,arrivi,215033,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,totale,Italia,arrivi,215706,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,totale,Italia,arrivi,249723,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,totale,Italia,arrivi,254132,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,totale,Italia,arrivi,239412,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,totale,Italia,arrivi,170115,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,totale,Italia,arrivi,209980,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,totale,Italia,arrivi,261330,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,totale,Italia,arrivi,259600,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,totale,Italia,arrivi,248014,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,totale,Italia,arrivi,296343,definizione_cambiata
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,totale,estero,arrivi,444904,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,totale,estero,arrivi,410382,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,totale,estero,arrivi,478593,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,totale,estero,arrivi,519055,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,totale,estero,arrivi,521809,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,totale,estero,arrivi,520414,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,totale,estero,arrivi,525226,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,totale,estero,arrivi,553674,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,totale,estero,arrivi,571639,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,totale,estero,arrivi,636582,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,totale,estero,arrivi,628437,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,totale,estero,arrivi,616233,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,totale,estero,arrivi,200238,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,totale,estero,arrivi,336028,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,totale,estero,arrivi,612183,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,totale,estero,arrivi,676528,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,totale,estero,arrivi,659171,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,totale,estero,arrivi,792915,definizione_cambiata
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,totale,totale,arrivi,640685,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,totale,totale,arrivi,595160,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,totale,totale,arrivi,674715,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,totale,totale,arrivi,715798,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,totale,totale,arrivi,715451,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,totale,totale,arrivi,709234,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,totale,totale,arrivi,709205,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,totale,totale,arrivi,768707,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,totale,totale,arrivi,787345,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,totale,totale,arrivi,886305,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,totale,totale,arrivi,882569,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,totale,totale,arrivi,855645,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,totale,totale,arrivi,370353,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,totale,totale,arrivi,546008,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,totale,totale,arrivi,873513,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,totale,totale,arrivi,936128,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,totale,totale,arrivi,907185,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,totale,totale,arrivi,1089258,definizione_cambiata
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,alberghiero,Italia,presenze,396342,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,alberghiero,Italia,presenze,346429,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,alberghiero,Italia,presenze,382426,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,alberghiero,Italia,presenze,375609,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,alberghiero,Italia,presenze,372169,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,alberghiero,Italia,presenze,375730,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,alberghiero,Italia,presenze,330277,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,alberghiero,Italia,presenze,370134,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,alberghiero,Italia,presenze,359346,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,alberghiero,Italia,presenze,410874,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,alberghiero,Italia,presenze,398360,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,alberghiero,Italia,presenze,374435,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,alberghiero,Italia,presenze,244396,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,alberghiero,Italia,presenze,304537,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,alberghiero,Italia,presenze,372958,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,alberghiero,Italia,presenze,363876,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,alberghiero,Italia,presenze,332036,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,alberghiero,Italia,presenze,346321,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,alberghiero,estero,presenze,979112,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,alberghiero,estero,presenze,821965,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,alberghiero,estero,presenze,998483,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,alberghiero,estero,presenze,1069468,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,alberghiero,estero,presenze,1106472,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,alberghiero,estero,presenze,1096233,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,alberghiero,estero,presenze,1083291,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,alberghiero,estero,presenze,1097461,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,alberghiero,estero,presenze,1113702,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,alberghiero,estero,presenze,1228051,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,alberghiero,estero,presenze,1212490,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,alberghiero,estero,presenze,1195553,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,alberghiero,estero,presenze,290537,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,alberghiero,estero,presenze,517951,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,alberghiero,estero,presenze,1071069,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,alberghiero,estero,presenze,1175167,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,alberghiero,estero,presenze,1149025,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,alberghiero,estero,presenze,1180816,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,alberghiero,totale,presenze,1375454,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,alberghiero,totale,presenze,1168394,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,alberghiero,totale,presenze,1380909,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,alberghiero,totale,presenze,1445077,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,alberghiero,totale,presenze,1478641,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,alberghiero,totale,presenze,1471963,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,alberghiero,totale,presenze,1413568,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,alberghiero,totale,presenze,1467595,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,alberghiero,totale,presenze,1473048,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,alberghiero,totale,presenze,1638925,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,alberghiero,totale,presenze,1610850,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,alberghiero,totale,presenze,1569988,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,alberghiero,totale,presenze,534933,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,alberghiero,totale,presenze,822488,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,alberghiero,totale,presenze,1444027,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,alberghiero,totale,presenze,1539043,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,alberghiero,totale,presenze,1481061,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,alberghiero,totale,presenze,1527137,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,alloggi in affitto,Italia,presenze,25758,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,alloggi in affitto,Italia,presenze,29796,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,alloggi in affitto,Italia,presenze,31800,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,alloggi in affitto,Italia,presenze,30496,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,alloggi in affitto,Italia,presenze,47147,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,alloggi in affitto,Italia,presenze,33909,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,alloggi in affitto,Italia,presenze,42418,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,alloggi in affitto,Italia,presenze,42658,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,alloggi in affitto,Italia,presenze,49728,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,alloggi in affitto,Italia,presenze,59802,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,alloggi in affitto,Italia,presenze,64259,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,alloggi in affitto,Italia,presenze,33235,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,alloggi in affitto,Italia,presenze,41580,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,alloggi in affitto,Italia,presenze,63881,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,alloggi in affitto,Italia,presenze,85491,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,alloggi in affitto,Italia,presenze,74474,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,alloggi in affitto,Italia,presenze,77169,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,alloggi in affitto,Italia,presenze,191334,definizione_cambiata
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,alloggi in affitto,estero,presenze,138063,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,alloggi in affitto,estero,presenze,116468,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,alloggi in affitto,estero,presenze,145182,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,alloggi in affitto,estero,presenze,160696,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,alloggi in affitto,estero,presenze,171137,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,alloggi in affitto,estero,presenze,165720,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,alloggi in affitto,estero,presenze,166279,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,alloggi in affitto,estero,presenze,158487,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,alloggi in affitto,estero,presenze,163691,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,alloggi in affitto,estero,presenze,176721,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,alloggi in affitto,estero,presenze,188235,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,alloggi in affitto,estero,presenze,165503,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,alloggi in affitto,estero,presenze,71782,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,alloggi in affitto,estero,presenze,124562,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,alloggi in affitto,estero,presenze,205652,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,alloggi in affitto,estero,presenze,227738,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,alloggi in affitto,estero,presenze,232811,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,alloggi in affitto,estero,presenze,817390,definizione_cambiata
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,alloggi in affitto,totale,presenze,163821,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,alloggi in affitto,totale,presenze,146264,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,alloggi in affitto,totale,presenze,176982,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,alloggi in affitto,totale,presenze,191192,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,alloggi in affitto,totale,presenze,218284,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,alloggi in affitto,totale,presenze,199629,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,alloggi in affitto,totale,presenze,208697,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,alloggi in affitto,totale,presenze,201145,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,alloggi in affitto,totale,presenze,213419,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,alloggi in affitto,totale,presenze,236523,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,alloggi in affitto,totale,presenze,252494,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,alloggi in affitto,totale,presenze,198738,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,alloggi in affitto,totale,presenze,113362,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,alloggi in affitto,totale,presenze,188443,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,alloggi in affitto,totale,presenze,291143,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,alloggi in affitto,totale,presenze,302212,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,alloggi in affitto,totale,presenze,309980,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,alloggi in affitto,totale,presenze,1008724,definizione_cambiata
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,campeggi e villaggi,Italia,presenze,105671,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,campeggi e villaggi,Italia,presenze,113168,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,campeggi e villaggi,Italia,presenze,110554,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,campeggi e villaggi,Italia,presenze,115313,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,campeggi e villaggi,Italia,presenze,110795,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,campeggi e villaggi,Italia,presenze,102563,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,campeggi e villaggi,Italia,presenze,96583,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,campeggi e villaggi,Italia,presenze,104566,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,campeggi e villaggi,Italia,presenze,102418,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,campeggi e villaggi,Italia,presenze,107675,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,campeggi e villaggi,Italia,presenze,99881,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,campeggi e villaggi,Italia,presenze,76677,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,campeggi e villaggi,Italia,presenze,122731,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,campeggi e villaggi,Italia,presenze,108866,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,campeggi e villaggi,Italia,presenze,107930,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2023,campeggi e villaggi,Italia,presenze,103847,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2024,campeggi e villaggi,Italia,presenze,100960,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2025,campeggi e villaggi,Italia,presenze,114456,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2008,campeggi e villaggi,estero,presenze,775640,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2009,campeggi e villaggi,estero,presenze,809874,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2010,campeggi e villaggi,estero,presenze,831470,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2011,campeggi e villaggi,estero,presenze,865040,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2012,campeggi e villaggi,estero,presenze,889519,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2013,campeggi e villaggi,estero,presenze,854985,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2014,campeggi e villaggi,estero,presenze,829640,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2015,campeggi e villaggi,estero,presenze,809557,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2016,campeggi e villaggi,estero,presenze,877908,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2017,campeggi e villaggi,estero,presenze,980845,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2018,campeggi e villaggi,estero,presenze,989242,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2019,campeggi e villaggi,estero,presenze,963929,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2020,campeggi e villaggi,estero,presenze,410640,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2021,campeggi e villaggi,estero,presenze,761563,osservato
ITC14,103,Verbano-Cusio-Ossola,Piemonte,provincia,2022,campeggi e villaggi,estero,presenze,1067113,osservato
