codice_istat,comune,anno,tavola,indicatore,num_memb,num_fr_menb,valore
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,33
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,59
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,35
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,18
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,9
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,66
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,128
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,187
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,55
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,42
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,66
017072,Flero,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,350
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,86
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,86
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,36
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,32
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,68
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,24
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,6
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,27
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,57
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,38
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,23
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,16
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,53
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,130
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,184
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,61
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,43
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,53
017072,Flero,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,341
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,98
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,98
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,35
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,35
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,70
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,20
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,9
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,30
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,59
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,43
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,24
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,14
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,52
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,133
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,196
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,68
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,44
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,52
017072,Flero,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,360
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,89
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,89
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,36
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,32
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,68
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,29
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,9
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,34
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,72
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,46
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,13
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,14
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,55
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,128
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,200
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,54
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,48
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,55
017072,Flero,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,357
017072,Flero,2020,tutte,famiglie al 31 dicembre,1,totale,1170
017072,Flero,2020,tutte,famiglie al 31 dicembre,2,totale,1179
017072,Flero,2020,tutte,famiglie al 31 dicembre,3,totale,745
017072,Flero,2020,tutte,famiglie al 31 dicembre,4,totale,550
017072,Flero,2020,tutte,famiglie al 31 dicembre,5,totale,118
017072,Flero,2020,tutte,famiglie al 31 dicembre,6 e più,totale,46
017072,Flero,2020,tutte,famiglie al 31 dicembre,totale,totale,3808
017072,Flero,2021,tutte,famiglie al 31 dicembre,1,totale,1148
017072,Flero,2021,tutte,famiglie al 31 dicembre,2,totale,1213
017072,Flero,2021,tutte,famiglie al 31 dicembre,3,totale,748
017072,Flero,2021,tutte,famiglie al 31 dicembre,4,totale,525
017072,Flero,2021,tutte,famiglie al 31 dicembre,5,totale,112
017072,Flero,2021,tutte,famiglie al 31 dicembre,6 e più,totale,49
017072,Flero,2021,tutte,famiglie al 31 dicembre,totale,totale,3795
017072,Flero,2022,tutte,famiglie al 31 dicembre,1,totale,1180
017072,Flero,2022,tutte,famiglie al 31 dicembre,2,totale,1216
017072,Flero,2022,tutte,famiglie al 31 dicembre,3,totale,717
017072,Flero,2022,tutte,famiglie al 31 dicembre,4,totale,526
017072,Flero,2022,tutte,famiglie al 31 dicembre,5,totale,110
017072,Flero,2022,tutte,famiglie al 31 dicembre,6 e più,totale,48
017072,Flero,2022,tutte,famiglie al 31 dicembre,totale,totale,3797
017072,Flero,2023,tutte,famiglie al 31 dicembre,1,totale,1202
017072,Flero,2023,tutte,famiglie al 31 dicembre,2,totale,1223
017072,Flero,2023,tutte,famiglie al 31 dicembre,3,totale,728
017072,Flero,2023,tutte,famiglie al 31 dicembre,4,totale,502
017072,Flero,2023,tutte,famiglie al 31 dicembre,5,totale,105
017072,Flero,2023,tutte,famiglie al 31 dicembre,6 e più,totale,57
017072,Flero,2023,tutte,famiglie al 31 dicembre,totale,totale,3817
017072,Flero,2024,tutte,famiglie al 31 dicembre,1,totale,1188
017072,Flero,2024,tutte,famiglie al 31 dicembre,2,totale,1236
017072,Flero,2024,tutte,famiglie al 31 dicembre,3,totale,731
017072,Flero,2024,tutte,famiglie al 31 dicembre,4,totale,496
017072,Flero,2024,tutte,famiglie al 31 dicembre,5,totale,112
017072,Flero,2024,tutte,famiglie al 31 dicembre,6 e più,totale,46
017072,Flero,2024,tutte,famiglie al 31 dicembre,totale,totale,3809
017072,Flero,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,134
017072,Flero,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,42
017072,Flero,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,26
017072,Flero,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,60
017072,Flero,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,262
017072,Flero,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,93
017072,Flero,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,33
017072,Flero,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,33
017072,Flero,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,57
017072,Flero,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,216
017072,Flero,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,86
017072,Flero,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,32
017072,Flero,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,27
017072,Flero,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,47
017072,Flero,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,192
017072,Flero,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,98
017072,Flero,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,35
017072,Flero,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,30
017072,Flero,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,44
017072,Flero,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,207
017072,Flero,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,89
017072,Flero,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,32
017072,Flero,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,34
017072,Flero,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,45
017072,Flero,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,200
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,62
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,62
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,13
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,13
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,26
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,14
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,5
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,19
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,38
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,21
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,14
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,6
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,32
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,73
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,110
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,32
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,25
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,32
017073,Gambara,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,199
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,46
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,46
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,12
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,22
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,34
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,11
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,6
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,13
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,30
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,21
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,14
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,5
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,34
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,74
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,90
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,42
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,18
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,34
017073,Gambara,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,184
017073,Gambara,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,45
017073,Gambara,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,45
017073,Gambara,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,17
017073,Gambara,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,19
